unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1630054800000,2021-08-27 09:00:00,BTC/USDT,47187.65000000,47332.98000000,46989.48000000,47205.64000000,1384.79691000,65313830.01236420,50280
1630051200000,2021-08-27 08:00:00,BTC/USDT,47479.77000000,47560.00000000,47133.65000000,47187.65000000,1595.57443000,75561406.48003810,44692
1630047600000,2021-08-27 07:00:00,BTC/USDT,47172.04000000,47546.18000000,46840.74000000,47483.44000000,2224.44639000,105139289.41207770,52537
1630044000000,2021-08-27 06:00:00,BTC/USDT,47114.41000000,47250.00000000,47032.02000000,47172.05000000,1068.59874000,50380963.84756940,31389
1630040400000,2021-08-27 05:00:00,BTC/USDT,46924.05000000,47196.99000000,46850.04000000,47114.40000000,1004.86660000,47255413.78922570,62015
1630036800000,2021-08-27 04:00:00,BTC/USDT,46822.24000000,46988.88000000,46572.36000000,46924.04000000,1294.49808000,60519911.24525680,54131
1630033200000,2021-08-27 03:00:00,BTC/USDT,47211.29000000,47267.04000000,46690.53000000,46822.23000000,1546.56566000,72566793.10768730,61271
1630029600000,2021-08-27 02:00:00,BTC/USDT,47236.64000000,47486.42000000,47171.00000000,47211.29000000,1273.99566000,60298146.35991710,31879
1630026000000,2021-08-27 01:00:00,BTC/USDT,47249.20000000,47665.48000000,47157.89000000,47236.64000000,2534.91889500,120307397.37490151,70053
1630022400000,2021-08-27 00:00:00,BTC/USDT,46843.86000000,47290.00000000,46348.00000000,47249.20000000,3041.47977000,142146970.85556450,73725
1630018800000,2021-08-26 23:00:00,BTC/USDT,47177.68000000,47398.37000000,46818.00000000,46843.87000000,1099.80829000,51860710.41201500,92411
1630015200000,2021-08-26 22:00:00,BTC/USDT,47253.83000000,47439.00000000,47105.39000000,47177.68000000,1076.09816000,50881175.48159897,36970
1630011600000,2021-08-26 21:00:00,BTC/USDT,47017.58000000,47311.00000000,46989.89000000,47253.83000000,1502.92032000,70919720.75636210,36441
1630008000000,2021-08-26 20:00:00,BTC/USDT,46934.22000000,47058.23000000,46845.00000000,47017.57000000,949.73043000,44616007.47152410,27009
1630004400000,2021-08-26 19:00:00,BTC/USDT,47001.47000000,47043.88000000,46755.27000000,46939.75000000,1212.66545000,56862378.55934990,31566
1630000800000,2021-08-26 18:00:00,BTC/USDT,46950.26000000,47092.63000000,46731.00000000,47001.46000000,1128.54621000,52900838.46675240,34438
1629997200000,2021-08-26 17:00:00,BTC/USDT,46897.72000000,47123.65000000,46886.01000000,46950.26000000,1276.36545000,60000347.68700230,34426
1629993600000,2021-08-26 16:00:00,BTC/USDT,46800.00000000,47056.86000000,46485.16000000,46897.72000000,2263.61921000,105871224.90926320,57763
1629990000000,2021-08-26 15:00:00,BTC/USDT,46838.94000000,47065.08000000,46635.00000000,46800.00000000,1763.02647000,82589435.20362600,43959
1629986400000,2021-08-26 14:00:00,BTC/USDT,47195.75000000,47420.00000000,46828.51000000,46838.94000000,2109.83448000,99539237.48928760,52071
1629982800000,2021-08-26 13:00:00,BTC/USDT,46943.76000000,47270.00000000,46861.18000000,47195.75000000,1912.17403000,90067239.31708660,41797
1629979200000,2021-08-26 12:00:00,BTC/USDT,46835.90000000,47431.17000000,46250.00000000,46943.76000000,4982.26258400,233599099.41106441,97362
1629975600000,2021-08-26 11:00:00,BTC/USDT,46977.31000000,47206.46000000,46822.22000000,46835.89000000,1906.79980000,89662243.70186830,42501
1629972000000,2021-08-26 10:00:00,BTC/USDT,46789.99000000,47069.88000000,46693.68000000,46979.93000000,1665.67247000,78169664.49772000,41233
1629968400000,2021-08-26 09:00:00,BTC/USDT,46908.73000000,47015.04000000,46750.04000000,46789.99000000,1693.71901000,79377848.54701690,42483
1629964800000,2021-08-26 08:00:00,BTC/USDT,46891.75000000,47100.00000000,46700.00000000,46908.72000000,2136.35650000,100181600.00012460,50735
1629961200000,2021-08-26 07:00:00,BTC/USDT,46855.58000000,47049.25000000,46570.00000000,46891.75000000,2849.25220000,133291386.36739880,140887
1629957600000,2021-08-26 06:00:00,BTC/USDT,47042.36000000,47289.62000000,46560.01000000,46855.59000000,3602.20289300,169232252.81497514,124185
1629954000000,2021-08-26 05:00:00,BTC/USDT,47884.09000000,48055.55000000,46837.43000000,47042.36000000,4768.17736900,225528594.39429059,130714
1629950400000,2021-08-26 04:00:00,BTC/USDT,47911.80000000,48000.00000000,47600.60000000,47884.08000000,2295.33577600,109725761.97556981,128796
1629946800000,2021-08-26 03:00:00,BTC/USDT,48695.55000000,48722.42000000,47829.61000000,47911.79000000,3031.59814700,146031144.02869489,73443
1629943200000,2021-08-26 02:00:00,BTC/USDT,48731.46000000,48839.81000000,48611.72000000,48695.54000000,1134.69338600,55325773.05421309,30775
1629939600000,2021-08-26 01:00:00,BTC/USDT,49287.64000000,49336.08000000,48728.56000000,48731.46000000,1202.87222900,58931968.38865062,73992
1629936000000,2021-08-26 00:00:00,BTC/USDT,48973.32000000,49352.84000000,48816.10000000,49287.63000000,1807.54691000,88734377.29417253,66796
1629932400000,2021-08-25 23:00:00,BTC/USDT,48905.28000000,49109.90000000,48807.97000000,48973.32000000,946.88173200,46373601.17615539,29143
1629928800000,2021-08-25 22:00:00,BTC/USDT,49080.00000000,49264.30000000,48822.96000000,48905.28000000,1308.59219700,64109937.53023747,42980
1629925200000,2021-08-25 21:00:00,BTC/USDT,48676.76000000,49100.00000000,48664.67000000,49080.01000000,970.42597900,47403785.32737446,73704
1629921600000,2021-08-25 20:00:00,BTC/USDT,48652.13000000,49040.60000000,48601.47000000,48676.76000000,1207.63532300,58936888.21879322,39766
1629918000000,2021-08-25 19:00:00,BTC/USDT,48924.64000000,49172.58000000,48536.95000000,48652.14000000,1597.62294200,78104563.34331945,50463
1629914400000,2021-08-25 18:00:00,BTC/USDT,48830.00000000,49027.30000000,48735.77000000,48924.64000000,1120.10987400,54808047.91139602,37280
1629910800000,2021-08-25 17:00:00,BTC/USDT,48718.71000000,49062.20000000,48507.71000000,48830.00000000,1908.43344600,93134185.05456990,72186
1629907200000,2021-08-25 16:00:00,BTC/USDT,48817.41000000,48853.74000000,48600.59000000,48718.71000000,1948.17132200,94921167.75689097,88389
1629903600000,2021-08-25 15:00:00,BTC/USDT,48445.35000000,48900.00000000,48283.77000000,48822.49000000,3340.17315900,162122568.45417495,156789
1629900000000,2021-08-25 14:00:00,BTC/USDT,47671.76000000,48485.00000000,47324.99000000,48445.35000000,3834.29721800,184155562.18892117,95104
1629896400000,2021-08-25 13:00:00,BTC/USDT,47770.01000000,47899.99000000,47612.23000000,47671.76000000,2055.22863200,98209671.95088556,54116
1629892800000,2021-08-25 12:00:00,BTC/USDT,47570.01000000,47824.00000000,47440.00000000,47770.01000000,1824.14424700,86919099.83983216,65727
1629889200000,2021-08-25 11:00:00,BTC/USDT,47464.39000000,47643.00000000,47350.33000000,47570.01000000,1600.82032300,76035308.94297230,41238
1629885600000,2021-08-25 10:00:00,BTC/USDT,47245.95000000,47589.82000000,47168.34000000,47464.39000000,2038.77602300,96651305.32290939,90642
1629882000000,2021-08-25 09:00:00,BTC/USDT,47274.52000000,47800.74000000,47126.28000000,47245.94000000,4087.38113200,193506514.13560634,116212
1629878400000,2021-08-25 08:00:00,BTC/USDT,48144.58000000,48169.43000000,47259.42000000,47277.48000000,3842.07913400,183144605.98728352,93230
1629874800000,2021-08-25 07:00:00,BTC/USDT,48307.97000000,48505.27000000,48000.00000000,48144.58000000,1633.17228900,78811722.26607770,85436
1629871200000,2021-08-25 06:00:00,BTC/USDT,48520.03000000,48603.84000000,48302.05000000,48307.98000000,1304.28928200,63182497.93965822,65273
1629867600000,2021-08-25 05:00:00,BTC/USDT,48003.51000000,48564.08000000,47994.76000000,48520.02000000,1603.60693600,77497798.00037658,39371
1629864000000,2021-08-25 04:00:00,BTC/USDT,47975.93000000,48245.00000000,47886.12000000,48003.51000000,1075.32427400,51678208.60448851,31441
1629860400000,2021-08-25 03:00:00,BTC/USDT,48201.24000000,48275.00000000,47965.00000000,47975.93000000,1021.28068900,49166249.54803525,67694
1629856800000,2021-08-25 02:00:00,BTC/USDT,48156.16000000,48290.20000000,48033.27000000,48201.23000000,1176.91324400,56713943.59006666,34766
1629853200000,2021-08-25 01:00:00,BTC/USDT,48007.87000000,48169.56000000,47718.16000000,48156.17000000,1460.47813700,70010282.74790522,36855
1629849600000,2021-08-25 00:00:00,BTC/USDT,47674.01000000,48123.70000000,47652.36000000,48007.86000000,1749.99280800,83844755.68849006,51381
1629846000000,2021-08-24 23:00:00,BTC/USDT,48327.04000000,48404.19000000,47600.00000000,47674.01000000,1994.79126500,95626533.38050366,57155
1629842400000,2021-08-24 22:00:00,BTC/USDT,48194.31000000,48364.56000000,48109.09000000,48327.03000000,980.35891000,47309106.12970032,33716
1629838800000,2021-08-24 21:00:00,BTC/USDT,48335.57000000,48398.57000000,47959.00000000,48194.32000000,1027.47648700,49502434.07990668,40062
1629835200000,2021-08-24 20:00:00,BTC/USDT,48243.20000000,48390.16000000,48039.62000000,48335.58000000,1242.33382500,59952796.31030185,38068
1629831600000,2021-08-24 19:00:00,BTC/USDT,48182.06000000,48422.12000000,47904.61000000,48243.20000000,2060.62230400,99259243.88608663,52938
1629828000000,2021-08-24 18:00:00,BTC/USDT,48001.00000000,48197.88000000,47800.00000000,48182.07000000,1945.22961000,93378282.01085141,51366
1629824400000,2021-08-24 17:00:00,BTC/USDT,47950.36000000,48359.54000000,47865.94000000,48001.01000000,2247.92558200,108189203.73075409,58864
1629820800000,2021-08-24 16:00:00,BTC/USDT,48310.73000000,48406.26000000,47749.10000000,47950.37000000,6461.93810500,310501235.71169183,153621
1629817200000,2021-08-24 15:00:00,BTC/USDT,48529.59000000,48608.84000000,48210.98000000,48310.74000000,2950.08271800,142841359.24755587,161903
1629813600000,2021-08-24 14:00:00,BTC/USDT,48597.18000000,48719.12000000,48300.00000000,48529.58000000,3968.02349300,192625792.76287659,166386
1629810000000,2021-08-24 13:00:00,BTC/USDT,49333.33000000,49395.02000000,48392.26000000,48597.19000000,5187.67850100,252745864.94722709,117092
1629806400000,2021-08-24 12:00:00,BTC/USDT,49430.00000000,49455.92000000,49028.54000000,49333.33000000,1780.36583800,87652437.72214964,46437
1629802800000,2021-08-24 11:00:00,BTC/USDT,49283.07000000,49458.01000000,49060.00000000,49429.99000000,1668.53471900,82148300.98590315,43004
1629799200000,2021-08-24 10:00:00,BTC/USDT,49594.17000000,49846.00000000,49245.17000000,49283.07000000,1629.40107200,80636157.93498564,43626
1629795600000,2021-08-24 09:00:00,BTC/USDT,49673.43000000,49720.00000000,49499.39000000,49594.18000000,1213.68994500,60228784.24294340,54102
1629792000000,2021-08-24 08:00:00,BTC/USDT,49770.13000000,49834.00000000,49546.91000000,49673.44000000,1274.55624300,63339220.75293647,88995
1629788400000,2021-08-24 07:00:00,BTC/USDT,49791.97000000,49860.00000000,49645.33000000,49770.13000000,1372.99773100,68346739.08746226,94145
1629784800000,2021-08-24 06:00:00,BTC/USDT,49557.76000000,49800.00000000,49483.85000000,49791.98000000,1540.03595300,76495901.38787286,73775
1629781200000,2021-08-24 05:00:00,BTC/USDT,49479.73000000,49634.54000000,49432.07000000,49557.77000000,1145.14206800,56704922.24664001,32774
1629777600000,2021-08-24 04:00:00,BTC/USDT,49331.17000000,49571.55000000,49166.88000000,49479.72000000,1400.06655500,69134862.08866124,39067
1629774000000,2021-08-24 03:00:00,BTC/USDT,49195.55000000,49384.70000000,49180.68000000,49331.16000000,1423.96029200,70181090.23833511,37652
1629770400000,2021-08-24 02:00:00,BTC/USDT,48956.96000000,49224.92000000,48927.76000000,49195.55000000,1270.33926600,62409533.70484699,57688
1629766800000,2021-08-24 01:00:00,BTC/USDT,49221.80000000,49256.09000000,48776.26000000,48956.97000000,2838.52319800,138957871.59266095,84665
1629763200000,2021-08-24 00:00:00,BTC/USDT,49488.85000000,49687.49000000,49002.78000000,49221.81000000,2390.52106800,117911641.38156993,65795
1629759600000,2021-08-23 23:00:00,BTC/USDT,49649.99000000,49739.37000000,49430.28000000,49488.85000000,1359.38582800,67433127.24261513,34516
1629756000000,2021-08-23 22:00:00,BTC/USDT,49559.99000000,49666.00000000,49390.73000000,49650.00000000,1237.64065000,61335013.40372427,56282
1629752400000,2021-08-23 21:00:00,BTC/USDT,49505.00000000,49612.42000000,49334.19000000,49559.99000000,1364.13607900,67512400.89025597,56917
1629748800000,2021-08-23 20:00:00,BTC/USDT,49240.01000000,49522.80000000,49029.00000000,49504.99000000,2057.71257300,101313949.72445752,97324
1629745200000,2021-08-23 19:00:00,BTC/USDT,49459.10000000,49459.10000000,49077.00000000,49239.69000000,2157.04244200,106211056.13639138,99354
1629741600000,2021-08-23 18:00:00,BTC/USDT,49413.67000000,49625.33000000,49371.27000000,49459.11000000,1376.39207400,68116548.18252850,96716
1629738000000,2021-08-23 17:00:00,BTC/USDT,49698.07000000,49799.55000000,49400.00000000,49413.67000000,1507.88563400,74786288.65004463,119053
1629734400000,2021-08-23 16:00:00,BTC/USDT,49536.85000000,49715.39000000,49345.67000000,49698.06000000,2298.36176500,113850667.95419290,56775
1629730800000,2021-08-23 15:00:00,BTC/USDT,49716.54000000,49904.01000000,49309.07000000,49537.97000000,3146.20566200,156196150.31272646,148408
1629727200000,2021-08-23 14:00:00,BTC/USDT,50163.15000000,50331.27000000,49660.64000000,49716.53000000,3480.17212100,173700661.42999904,88107
1629723600000,2021-08-23 13:00:00,BTC/USDT,50273.71000000,50279.69000000,50100.00000000,50163.15000000,1531.94799100,76891691.97572444,44838
1629720000000,2021-08-23 12:00:00,BTC/USDT,50394.85000000,50459.93000000,50212.26000000,50273.71000000,1327.04137800,66778098.54732287,41504
1629716400000,2021-08-23 11:00:00,BTC/USDT,50232.21000000,50472.00000000,50130.48000000,50394.85000000,1363.89543400,68580007.08885131,40009
1629712800000,2021-08-23 10:00:00,BTC/USDT,50303.87000000,50500.00000000,49975.00000000,50232.21000000,2674.91468400,134397940.09118125,124537
1629709200000,2021-08-23 09:00:00,BTC/USDT,50259.67000000,50365.02000000,50151.06000000,50303.86000000,1745.16157000,87740386.72121804,52586
1629705600000,2021-08-23 08:00:00,BTC/USDT,50130.05000000,50286.01000000,50077.85000000,50259.66000000,2218.98191500,111372215.72612080,102084
1629702000000,2021-08-23 07:00:00,BTC/USDT,50145.59000000,50178.00000000,49989.00000000,50130.05000000,1864.00014600,93363126.25042250,99875
1629698400000,2021-08-23 06:00:00,BTC/USDT,50220.94000000,50361.11000000,49952.89000000,50145.59000000,1977.04253900,99145234.42460613,72615
1629694800000,2021-08-23 05:00:00,BTC/USDT,50300.38000000,50399.00000000,50172.99000000,50220.94000000,1928.87065500,96985415.26175533,98443
1629691200000,2021-08-23 04:00:00,BTC/USDT,50260.00000000,50382.35000000,50100.00000000,50300.38000000,2404.44174700,120828828.67120784,101076
1629687600000,2021-08-23 03:00:00,BTC/USDT,50046.27000000,50350.00000000,49790.29000000,50260.00000000,3652.39547500,182977614.85476111,159675
1629684000000,2021-08-23 02:00:00,BTC/USDT,49822.89000000,50280.00000000,49616.74000000,50046.27000000,4715.27954400,235571440.40721200,132412
1629680400000,2021-08-23 01:00:00,BTC/USDT,49418.77000000,49926.23000000,49334.31000000,49822.89000000,3452.69269900,171717244.66636169,132154
1629676800000,2021-08-23 00:00:00,BTC/USDT,49239.22000000,49438.09000000,49070.01000000,49418.77000000,1620.94134900,79916255.07149082,88049
1629673200000,2021-08-22 23:00:00,BTC/USDT,49250.13000000,49489.73000000,49160.98000000,49239.22000000,2324.33516800,114678506.94972526,55544
1629669600000,2021-08-22 22:00:00,BTC/USDT,48676.10000000,49285.71000000,48591.47000000,49250.14000000,2311.47139700,113173555.04790821,54341
1629666000000,2021-08-22 21:00:00,BTC/USDT,48378.95000000,48743.14000000,48245.93000000,48680.02000000,973.68999500,47223233.27275664,32448
1629662400000,2021-08-22 20:00:00,BTC/USDT,48647.84000000,48652.31000000,48239.03000000,48378.96000000,990.92243800,47947539.08613121,32381
1629658800000,2021-08-22 19:00:00,BTC/USDT,48373.53000000,48693.73000000,48345.36000000,48647.85000000,1090.90833100,52991016.57305213,33400
1629655200000,2021-08-22 18:00:00,BTC/USDT,48677.29000000,48677.29000000,48168.01000000,48373.53000000,1597.19079500,77256111.53648372,49532
1629651600000,2021-08-22 17:00:00,BTC/USDT,48631.06000000,48756.85000000,48480.34000000,48677.28000000,1080.60042400,52538305.07112642,41850
1629648000000,2021-08-22 16:00:00,BTC/USDT,48526.62000000,48835.83000000,48350.00000000,48631.06000000,2085.38865000,101309739.32754801,76206
1629644400000,2021-08-22 15:00:00,BTC/USDT,48251.21000000,48526.62000000,48050.00000000,48526.61000000,2700.54518700,130579238.72616826,182800
1629640800000,2021-08-22 14:00:00,BTC/USDT,48861.88000000,48926.18000000,48210.00000000,48251.21000000,3563.86790700,172956860.32880759,172773
1629637200000,2021-08-22 13:00:00,BTC/USDT,48861.56000000,49036.54000000,48666.00000000,48861.87000000,2595.62749900,126688192.50926316,148899
1629633600000,2021-08-22 12:00:00,BTC/USDT,49132.04000000,49210.93000000,48845.22000000,48861.55000000,1607.45108600,78720252.80326108,87598
1629630000000,2021-08-22 11:00:00,BTC/USDT,49115.05000000,49210.99000000,49020.22000000,49132.04000000,1147.65738500,56359818.80270650,33616
1629626400000,2021-08-22 10:00:00,BTC/USDT,49218.41000000,49500.00000000,49088.96000000,49115.05000000,2091.52930400,103109360.27124829,50755
1629622800000,2021-08-22 09:00:00,BTC/USDT,49005.66000000,49269.99000000,49001.42000000,49218.41000000,849.33015100,41729985.90397507,35087
1629619200000,2021-08-22 08:00:00,BTC/USDT,49195.01000000,49272.00000000,48900.00000000,49005.66000000,1237.63119000,60751655.78131774,40218
1629615600000,2021-08-22 07:00:00,BTC/USDT,49164.45000000,49250.00000000,49096.97000000,49195.01000000,959.46956800,47192764.63180547,82582
1629612000000,2021-08-22 06:00:00,BTC/USDT,49129.75000000,49272.70000000,49052.46000000,49164.45000000,1290.50499900,63483737.48523086,85876
1629608400000,2021-08-22 05:00:00,BTC/USDT,49110.61000000,49249.28000000,48956.34000000,49129.76000000,1116.03806300,54789385.52528894,33857
1629604800000,2021-08-22 04:00:00,BTC/USDT,48790.00000000,49129.76000000,48781.10000000,49110.60000000,976.57692400,47772283.51070608,30805
1629601200000,2021-08-22 03:00:00,BTC/USDT,48836.96000000,48908.91000000,48601.00000000,48790.00000000,1061.60487300,51766678.98914539,31513
1629597600000,2021-08-22 02:00:00,BTC/USDT,49025.93000000,49042.17000000,48732.75000000,48836.96000000,892.25104800,43600723.37945127,63472
1629594000000,2021-08-22 01:00:00,BTC/USDT,48963.69000000,49162.51000000,48854.29000000,49025.93000000,1084.08528700,53152666.93598842,80704
1629590400000,2021-08-22 00:00:00,BTC/USDT,48821.88000000,49031.87000000,48679.73000000,48963.69000000,1379.21012600,67398227.72007570,73935
1629586800000,2021-08-21 23:00:00,BTC/USDT,49336.35000000,49390.00000000,48806.58000000,48821.87000000,1223.35442700,60087927.64629540,62561
1629583200000,2021-08-21 22:00:00,BTC/USDT,49140.66000000,49370.96000000,49133.53000000,49336.35000000,983.16894800,48452557.52960743,138092
1629579600000,2021-08-21 21:00:00,BTC/USDT,48991.45000000,49264.99000000,48900.00000000,49140.66000000,926.85609600,45507447.70864359,101780
1629576000000,2021-08-21 20:00:00,BTC/USDT,48978.68000000,49166.66000000,48827.01000000,48991.46000000,1486.95759700,72823908.70202875,79100
1629572400000,2021-08-21 19:00:00,BTC/USDT,49457.59000000,49476.69000000,48765.00000000,48978.68000000,2165.25613100,106243493.95917998,102954
1629568800000,2021-08-21 18:00:00,BTC/USDT,49647.88000000,49662.21000000,49271.42000000,49457.59000000,1672.70465100,82686041.13881745,50172
1629565200000,2021-08-21 17:00:00,BTC/USDT,49480.12000000,49757.04000000,49375.78000000,49647.88000000,2567.17592700,127325368.91881821,62426
1629561600000,2021-08-21 16:00:00,BTC/USDT,49180.98000000,49662.00000000,49064.01000000,49480.11000000,3136.62782500,155028932.41511516,84896
1629558000000,2021-08-21 15:00:00,BTC/USDT,48985.18000000,49265.55000000,48946.75000000,49180.98000000,1269.22422000,62357413.12225063,121176
1629554400000,2021-08-21 14:00:00,BTC/USDT,49120.61000000,49150.01000000,48926.92000000,48985.19000000,1718.52853400,84260956.95755763,60714
1629550800000,2021-08-21 13:00:00,BTC/USDT,49204.56000000,49405.52000000,49012.30000000,49120.62000000,2504.37533600,123274853.90249955,80596
1629547200000,2021-08-21 12:00:00,BTC/USDT,48501.88000000,49309.58000000,48434.07000000,49204.56000000,2818.60304800,137759542.73145781,73952
1629543600000,2021-08-21 11:00:00,BTC/USDT,49300.01000000,49400.00000000,48222.00000000,48501.87000000,6065.61758600,294610698.04210632,177409
1629540000000,2021-08-21 10:00:00,BTC/USDT,48798.66000000,49349.57000000,48760.26000000,49300.01000000,3720.46825600,182604945.53023472,95701
1629536400000,2021-08-21 09:00:00,BTC/USDT,48855.51000000,48920.00000000,48754.12000000,48798.67000000,1249.53678100,61006244.72595433,43193
1629532800000,2021-08-21 08:00:00,BTC/USDT,48944.22000000,49104.82000000,48777.26000000,48855.50000000,1811.19523300,88604634.41023958,143657
1629529200000,2021-08-21 07:00:00,BTC/USDT,48674.73000000,48990.00000000,48618.00000000,48944.23000000,1537.13432800,75078165.66297374,101646
1629525600000,2021-08-21 06:00:00,BTC/USDT,48836.77000000,48839.01000000,48600.00000000,48674.74000000,1124.47014500,54789368.61479789,39386
1629522000000,2021-08-21 05:00:00,BTC/USDT,48625.67000000,48976.12000000,48571.06000000,48836.76000000,1346.19696900,65731311.36642664,59054
1629518400000,2021-08-21 04:00:00,BTC/USDT,48828.17000000,48829.48000000,48555.00000000,48625.67000000,1429.44370500,69597888.72468589,65708
1629514800000,2021-08-21 03:00:00,BTC/USDT,48841.77000000,48919.48000000,48670.10000000,48828.17000000,1361.65813000,66481423.24308818,74500
1629511200000,2021-08-21 02:00:00,BTC/USDT,49035.65000000,49100.00000000,48813.41000000,48841.77000000,1051.28528100,51483375.19231024,49193
1629507600000,2021-08-21 01:00:00,BTC/USDT,48878.24000000,49069.45000000,48804.46000000,49035.66000000,1103.42426600,54001915.42778329,34775
1629504000000,2021-08-21 00:00:00,BTC/USDT,49322.47000000,49357.62000000,48713.50000000,48878.24000000,2471.87316400,121167715.70328865,167084
1629500400000,2021-08-20 23:00:00,BTC/USDT,49209.69000000,49350.00000000,49004.12000000,49322.47000000,1611.86760500,79311831.19419018,43785
1629496800000,2021-08-20 22:00:00,BTC/USDT,49322.96000000,49382.99000000,48943.27000000,49209.69000000,2181.39177400,107193846.89474408,64130
1629493200000,2021-08-20 21:00:00,BTC/USDT,48640.98000000,49360.41000000,48612.42000000,49322.96000000,2204.45695900,107914925.96956200,129216
1629489600000,2021-08-20 20:00:00,BTC/USDT,48684.16000000,48830.67000000,48598.01000000,48640.98000000,1245.45676700,60658735.08004310,80348
1629486000000,2021-08-20 19:00:00,BTC/USDT,48458.00000000,48726.90000000,48421.30000000,48684.16000000,1285.82469500,62465525.88159118,41408
1629482400000,2021-08-20 18:00:00,BTC/USDT,48675.00000000,48747.93000000,48289.43000000,48458.00000000,2439.50131700,118321604.19550642,60131
1629478800000,2021-08-20 17:00:00,BTC/USDT,48758.08000000,48872.55000000,48603.74000000,48675.01000000,1664.65771300,81121587.42702224,48846
1629475200000,2021-08-20 16:00:00,BTC/USDT,48718.38000000,49096.34000000,48500.00000000,48758.07000000,5116.23225300,249575764.45481249,129168
1629471600000,2021-08-20 15:00:00,BTC/USDT,48550.52000000,48720.29000000,48206.36000000,48718.38000000,3850.88075200,186465736.32085729,138356
1629468000000,2021-08-20 14:00:00,BTC/USDT,47788.79000000,48594.82000000,47643.77000000,48550.53000000,6565.31410400,316257748.71259413,235268
1629464400000,2021-08-20 13:00:00,BTC/USDT,47164.31000000,47812.00000000,47107.12000000,47788.79000000,3651.12942600,173376993.78104864,131502
1629460800000,2021-08-20 12:00:00,BTC/USDT,46922.34000000,47197.97000000,46888.19000000,47164.32000000,1622.91073500,76334846.65838711,52670
1629457200000,2021-08-20 11:00:00,BTC/USDT,47235.01000000,47235.01000000,46865.74000000,46922.34000000,1652.62865400,77732351.37411061,44454
1629453600000,2021-08-20 10:00:00,BTC/USDT,47209.33000000,47357.67000000,47134.82000000,47235.00000000,1504.01634700,71014238.74836471,50799
1629450000000,2021-08-20 09:00:00,BTC/USDT,46916.80000000,47330.00000000,46894.40000000,47209.33000000,2467.59533500,116330539.38880570,56608
1629446400000,2021-08-20 08:00:00,BTC/USDT,46833.48000000,47004.99000000,46720.00000000,46916.80000000,2153.73017000,100932858.76596559,48921
1629442800000,2021-08-20 07:00:00,BTC/USDT,47172.04000000,47199.42000000,46700.24000000,46833.48000000,2250.38874600,105704205.57877317,120636
1629439200000,2021-08-20 06:00:00,BTC/USDT,47163.29000000,47246.39000000,47001.02000000,47172.03000000,1469.45044600,69259756.00303278,93379
1629435600000,2021-08-20 05:00:00,BTC/USDT,47115.00000000,47200.00000000,46827.00000000,47163.29000000,1989.34736000,93555598.52330495,61168
1629432000000,2021-08-20 04:00:00,BTC/USDT,47054.75000000,47215.30000000,46986.82000000,47114.99000000,1384.85465900,65240605.55989211,89596
1629428400000,2021-08-20 03:00:00,BTC/USDT,47151.65000000,47193.53000000,46947.21000000,47054.74000000,1530.94414200,72052866.15849548,38763
1629424800000,2021-08-20 02:00:00,BTC/USDT,47193.52000000,47309.92000000,47067.31000000,47151.65000000,1411.61072700,66597051.95027618,36185
1629421200000,2021-08-20 01:00:00,BTC/USDT,47140.45000000,47305.01000000,46913.65000000,47193.51000000,1877.26192400,88500015.96060380,51319
1629417600000,2021-08-20 00:00:00,BTC/USDT,46760.62000000,47390.00000000,46622.99000000,47140.45000000,3718.89961800,175212509.69583317,103748
1629414000000,2021-08-19 23:00:00,BTC/USDT,46804.84000000,47033.00000000,46502.62000000,46760.62000000,2206.94742600,103215392.95850712,63628
1629410400000,2021-08-19 22:00:00,BTC/USDT,46607.00000000,46808.71000000,46340.12000000,46804.84000000,1421.32650800,66117485.71743214,74650
1629406800000,2021-08-19 21:00:00,BTC/USDT,46591.72000000,46710.11000000,46488.02000000,46606.99000000,1071.59583400,49914854.77041203,64870
1629403200000,2021-08-19 20:00:00,BTC/USDT,46710.00000000,46877.10000000,46433.88000000,46591.72000000,1872.10016400,87243820.32605793,110963
1629399600000,2021-08-19 19:00:00,BTC/USDT,46562.83000000,46751.14000000,46492.85000000,46710.00000000,2298.49311200,107215686.29199196,145461
1629396000000,2021-08-19 18:00:00,BTC/USDT,45730.22000000,46757.01000000,45674.46000000,46562.83000000,4756.20820800,220413793.13659474,185708
1629392400000,2021-08-19 17:00:00,BTC/USDT,45603.19000000,45800.00000000,45405.86000000,45730.21000000,1818.93971000,82966489.20970238,46671
1629388800000,2021-08-19 16:00:00,BTC/USDT,45779.59000000,45951.33000000,45585.00000000,45603.20000000,2525.16552500,115553874.75007548,62020
1629385200000,2021-08-19 15:00:00,BTC/USDT,45448.28000000,45800.00000000,45448.27000000,45779.58000000,2730.87286300,124632310.40109833,69474
1629381600000,2021-08-19 14:00:00,BTC/USDT,44982.89000000,45480.00000000,44982.89000000,45448.27000000,3899.52815400,176580800.45024729,83891
1629378000000,2021-08-19 13:00:00,BTC/USDT,44577.56000000,44998.00000000,44391.55000000,44982.88000000,2745.47902300,122799252.10388796,60602
1629374400000,2021-08-19 12:00:00,BTC/USDT,44215.24000000,44613.62000000,44123.65000000,44577.56000000,1661.86273800,73695035.74017078,45806
1629370800000,2021-08-19 11:00:00,BTC/USDT,44360.00000000,44487.81000000,44175.47000000,44215.25000000,1786.14874600,79175098.39109721,42613
